"contig","metabat.1","metabat.4"
"contig_26181",0,0
"contig_26182",0,0
"contig_26183",0,0
"contig_26184",0,0
"contig_26185",0,0
"contig_26186",28,28
"contig_26187",0,0
"contig_26188",0,0
"contig_26189",0,0
"contig_2619",0,0
"contig_26190",0,0
"contig_26191",0,0
"contig_26192",0,0
"contig_26193",0,0
"contig_26194",0,0
"contig_26195",0,0
"contig_26196",0,0
"contig_26197",0,0
"contig_26198",27,27
"contig_26199",0,0
"contig_262",0,5
"contig_2620",9,10
"contig_26200",0,0
"contig_26201",0,0
"contig_26202",0,0
"contig_26203",0,0
"contig_26204",0,0
"contig_26205",0,0
"contig_26206",0,0
"contig_26207",0,0
"contig_26208",0,0
"contig_26209",0,0
"contig_2621",19,19
"contig_26210",0,0
"contig_26211",0,0
"contig_26212",0,0
"contig_26213",0,0
"contig_26214",0,0
"contig_26215",0,0
"contig_26216",0,0
"contig_26217",0,0
"contig_26218",0,0
"contig_26219",30,31
"contig_2622",0,0
"contig_26220",0,0
"contig_26221",0,0
"contig_26222",0,0
"contig_26223",0,0
"contig_26224",0,0
"contig_26225",0,0
"contig_26226",28,28
"contig_26227",0,0
"contig_26228",0,0
"contig_26229",0,0
"contig_2623",0,0
"contig_26230",0,0
"contig_26231",0,0
"contig_26232",34,0
"contig_26233",0,0
"contig_26234",0,0
"contig_26235",0,0
"contig_26236",0,0
"contig_26237",0,0
"contig_26238",0,0
"contig_26239",0,0
"contig_2624",0,0
"contig_26240",0,0
"contig_26241",0,0
"contig_26242",0,0
"contig_26243",0,0
"contig_26244",0,0
"contig_26245",34,0
"contig_26246",0,0
"contig_26247",0,0
"contig_26248",0,0
"contig_26249",0,0
"contig_2625",0,0
"contig_26250",0,0
"contig_26251",0,0
"contig_26252",0,0
"contig_26253",0,0
"contig_26254",0,0
"contig_26255",0,0
"contig_26256",28,28
"contig_26257",28,28
"contig_26258",0,0
"contig_26259",0,0
"contig_2626",20,20
"contig_26260",0,0
"contig_26261",0,0
"contig_26262",8,0
"contig_26263",0,0
"contig_26264",0,0
"contig_26265",0,0
"contig_26266",0,0
"contig_26267",0,0
"contig_26268",0,0
"contig_26269",0,0
"contig_2627",0,0
"contig_26270",28,28
"contig_26271",0,0
"contig_26272",0,0
"contig_26273",0,0
"contig_26274",0,0
"contig_26275",0,0
"contig_26276",0,0
"contig_26277",0,0
"contig_26278",0,0
"contig_26279",0,0
"contig_2628",9,10
"contig_26280",0,0
"contig_26281",0,0
"contig_26282",0,0
"contig_26283",0,0
"contig_26284",0,0
"contig_26285",0,0
"contig_26286",0,0
"contig_26287",0,0
"contig_26288",0,0
"contig_26289",0,0
"contig_2629",0,0
"contig_26290",0,0
"contig_26291",0,0
"contig_26292",0,0
"contig_26293",0,0
"contig_26294",0,0
"contig_26295",0,0
"contig_26296",21,21
"contig_26297",0,0
"contig_26298",0,0
"contig_26299",0,0
"contig_263",2,2
"contig_2630",0,0
"contig_26300",0,0
"contig_26301",0,0
"contig_26302",0,0
"contig_26303",0,0
"contig_26304",0,0
"contig_26305",0,0
"contig_26306",0,0
"contig_26307",0,0
"contig_26308",0,0
"contig_26309",0,0
"contig_2631",0,0
"contig_26310",0,0
"contig_26311",0,0
"contig_26312",0,0
"contig_26313",0,0
"contig_26314",0,0
"contig_26315",0,0
"contig_26316",0,0
"contig_26317",0,0
"contig_26318",0,0
"contig_26319",0,0
"contig_2632",0,0
"contig_26320",0,0
"contig_26321",27,27
"contig_26322",0,0
"contig_26323",0,0
"contig_26324",0,0
"contig_26325",0,0
"contig_26326",0,0
"contig_26327",0,0
"contig_26328",0,0
"contig_26329",0,0
"contig_2633",29,29
"contig_26330",0,0
"contig_26331",0,0
"contig_26332",0,0
"contig_26333",0,0
"contig_26334",0,0
"contig_26335",0,0
"contig_26336",0,0
"contig_26337",0,0
"contig_26338",0,0
"contig_26339",0,0
"contig_2634",0,0
"contig_26340",0,0
"contig_26341",0,0
"contig_26342",0,0
"contig_26343",0,0
"contig_26344",0,0
"contig_26345",0,0
"contig_26346",0,0
"contig_26347",0,0
"contig_26348",0,0
"contig_26349",0,0
"contig_2635",0,0
"contig_26350",0,0
"contig_26351",0,0
"contig_26352",0,0
"contig_26353",0,0
"contig_26354",0,0
"contig_26355",0,0
"contig_26356",0,0
"contig_26357",0,0
"contig_26358",0,0
"contig_26359",34,0
"contig_2636",9,10
"contig_26360",0,0
"contig_26361",0,0
"contig_26362",0,0
"contig_26363",0,0
"contig_26364",0,0
"contig_26365",0,0
"contig_26366",0,0
"contig_26367",0,0
"contig_26368",0,0
"contig_26369",0,0
"contig_2637",9,10
"contig_26370",0,0
"contig_26371",0,0
"contig_26372",0,0
"contig_26373",0,0
"contig_26374",0,0
"contig_26375",0,0
"contig_26376",0,0
"contig_26377",0,0
"contig_26378",0,0
"contig_26379",0,0
"contig_2638",0,0
"contig_26380",0,0
"contig_26381",0,0
"contig_26382",0,0
"contig_26383",0,0
"contig_26384",0,0
"contig_26385",0,0
"contig_26386",0,0
"contig_26387",0,0
"contig_26388",0,0
"contig_26389",34,0
"contig_2639",0,0
"contig_26390",0,0
"contig_26391",27,27
"contig_26392",0,0
"contig_26393",0,0
"contig_26394",0,0
"contig_26395",0,0
"contig_26396",0,0
"contig_26397",0,0
"contig_26398",0,0
"contig_26399",0,0
"contig_264",3,3
"contig_2640",2,2
"contig_26400",0,0
"contig_26401",0,0
"contig_26402",0,0
"contig_26403",0,0
"contig_26404",0,0
"contig_26405",28,28
"contig_26406",0,0
"contig_26407",0,0
"contig_26408",0,0
"contig_26409",0,0
"contig_2641",0,0
"contig_26410",0,0
"contig_26411",0,0
"contig_26412",0,0
"contig_26413",0,0
"contig_26414",0,0
"contig_26415",0,0
"contig_26416",0,0
"contig_26417",0,0
"contig_26418",0,0
"contig_26419",0,0
"contig_2642",7,8
"contig_26420",0,0
"contig_26421",0,0
"contig_26422",0,0
"contig_26423",0,0
"contig_26424",0,0
"contig_26425",0,0
"contig_26426",30,31
"contig_26427",0,0
"contig_26428",0,0
"contig_26429",0,0
"contig_2643",0,0
"contig_26430",0,0
"contig_26431",0,0
"contig_26432",0,0
"contig_26433",0,0
"contig_26434",0,0
"contig_26435",0,0
"contig_26436",0,0
"contig_26437",0,0
"contig_26438",0,0
"contig_26439",0,0
"contig_2644",0,0
"contig_26440",34,0
"contig_26441",0,0
"contig_26442",0,0
"contig_26443",0,0
"contig_26444",0,0
"contig_26445",0,0
"contig_26446",0,0
"contig_26447",0,0
"contig_26448",0,0
"contig_26449",0,0
"contig_2645",29,29
"contig_26450",0,0
"contig_26451",0,0
"contig_26452",0,0
"contig_26453",0,0
"contig_26454",0,0
"contig_26455",0,0
"contig_26456",0,0
"contig_26457",0,0
"contig_26458",0,0
"contig_26459",0,0
"contig_2646",0,0
"contig_26460",0,0
"contig_26461",0,0
"contig_26462",0,0
"contig_26463",0,0
"contig_26464",0,0
"contig_26465",0,0
"contig_26466",0,0
"contig_26467",0,0
"contig_26468",0,0
"contig_26469",0,0
"contig_2647",31,32
"contig_26470",0,0
"contig_26471",0,0
"contig_26472",0,0
"contig_26473",34,0
"contig_26474",0,0
"contig_26475",0,0
"contig_26476",0,0
"contig_26477",0,0
"contig_26478",0,0
"contig_26479",27,27
"contig_2648",0,0
"contig_26480",0,0
"contig_26481",0,0
"contig_26482",0,0
"contig_26483",0,0
"contig_26484",0,0
"contig_26485",0,0
"contig_26486",0,0
"contig_26487",0,0
"contig_26488",0,0
"contig_26489",0,0
"contig_2649",2,2
"contig_26490",0,0
"contig_26491",0,0
"contig_26492",0,0
"contig_26493",0,0
"contig_26494",0,0
"contig_26495",0,0
"contig_26496",0,0
"contig_26497",0,0
"contig_26498",0,0
"contig_26499",0,0
"contig_265",0,0
"contig_2650",0,0
"contig_26500",0,0
"contig_26501",0,0
"contig_26502",0,0
"contig_26503",0,0
"contig_26504",0,0
"contig_26505",0,0
"contig_26506",0,0
"contig_26507",0,0
"contig_26508",0,0
"contig_26509",0,0
"contig_2651",0,3
"contig_26510",0,0
"contig_26511",0,0
"contig_26512",0,0
"contig_26513",0,0
"contig_26514",0,0
"contig_26515",0,0
"contig_26516",0,0
"contig_26517",0,0
"contig_26518",0,0
"contig_26519",0,0
"contig_2652",0,0
"contig_26520",0,0
"contig_26521",0,0
"contig_26522",0,0
"contig_26523",0,0
"contig_26524",0,0
"contig_26525",0,0
"contig_26526",0,0
"contig_26527",0,0
"contig_26528",0,0
"contig_26529",0,0
"contig_2653",0,0
"contig_26530",0,0
"contig_26531",0,0
"contig_26532",0,0
"contig_26533",0,0
"contig_26534",0,0
"contig_26535",0,0
"contig_26536",0,0
"contig_26537",0,0
"contig_26538",0,0
"contig_26539",0,0
"contig_2654",3,3
"contig_26540",0,0
"contig_26541",30,31
"contig_26542",0,0
"contig_26543",0,0
"contig_26544",0,0
"contig_26545",0,0
"contig_26546",0,0
"contig_26547",0,0
"contig_26548",0,0
"contig_26549",0,0
"contig_2655",0,0
"contig_26550",0,0
"contig_26551",0,0
"contig_26552",0,0
"contig_26553",0,0
"contig_26554",0,0
"contig_26555",0,0
"contig_26556",0,0
"contig_26557",0,0
"contig_26558",0,0
"contig_26559",0,0
"contig_2656",0,0
"contig_26560",0,0
"contig_26561",0,0
"contig_26562",0,0
"contig_26563",0,0
"contig_26564",0,0
"contig_26565",0,0
"contig_26566",0,0
"contig_26567",0,0
"contig_26568",0,0
"contig_26569",0,0
"contig_2657",0,0
"contig_26570",0,0
"contig_26571",0,0
"contig_26572",0,0
"contig_26573",34,0
"contig_26574",0,0
"contig_26575",0,0
"contig_26576",0,0
"contig_26577",0,0
"contig_26578",28,28
"contig_26579",0,0
"contig_2658",0,0
"contig_26580",0,0
"contig_26581",0,0
"contig_26582",0,0
"contig_26583",0,0
"contig_26584",0,0
"contig_26585",0,0
"contig_26586",0,0
"contig_26587",0,0
"contig_26588",0,0
"contig_26589",0,0
"contig_2659",0,0
"contig_26590",0,0
"contig_26591",0,0
"contig_26592",0,0
"contig_26593",0,0
"contig_26594",0,0
"contig_26595",0,0
"contig_26596",0,0
"contig_26597",0,0
"contig_26598",0,0
"contig_26599",0,0
"contig_266",0,0
"contig_2660",0,0
"contig_26600",0,0
"contig_26601",0,0
"contig_26602",0,0
"contig_26603",0,0
"contig_26604",0,0
"contig_26605",0,0
"contig_26606",0,0
"contig_26607",0,0
"contig_26608",0,0
"contig_26609",0,0
"contig_2661",0,0
"contig_26610",28,28
"contig_26611",0,0
"contig_26612",0,0
"contig_26613",0,0
"contig_26614",0,0
"contig_26615",0,0
"contig_26616",0,0
"contig_26617",0,0
"contig_26618",0,0
"contig_26619",0,0
"contig_2662",0,0
"contig_26620",0,0
"contig_26621",0,0
"contig_26622",0,0
"contig_26623",0,0
"contig_26624",0,0
"contig_26625",0,0
"contig_26626",0,0
"contig_26627",0,0
"contig_26628",0,0
"contig_26629",0,0
"contig_2663",0,0
"contig_26630",0,0
"contig_26631",28,28
"contig_26632",0,0
"contig_26633",0,0
"contig_26634",0,0
"contig_26635",0,0
"contig_26636",0,0
"contig_26637",0,0
"contig_26638",0,0
"contig_26639",0,0
"contig_2664",0,0
"contig_26640",0,0
"contig_26641",0,0
"contig_26642",30,31
"contig_26643",0,0
"contig_26644",0,0
"contig_26645",0,0
"contig_26646",0,0
"contig_26647",0,0
"contig_26648",0,0
"contig_26649",0,0
"contig_2665",2,2
"contig_26650",0,0
"contig_26651",0,0
"contig_26652",0,0
"contig_26653",0,0
"contig_26654",0,0
"contig_26655",0,0
"contig_26656",0,0
"contig_26657",0,0
"contig_26658",0,0
"contig_26659",0,0
"contig_2666",0,0
"contig_26660",0,0
"contig_26661",0,0
"contig_26662",0,0
"contig_26663",0,0
"contig_26664",0,0
"contig_26665",0,0
"contig_26666",0,0
"contig_26667",0,0
"contig_26668",0,0
"contig_26669",0,0
"contig_2667",0,0
"contig_26670",0,0
"contig_26671",0,0
"contig_26672",0,0
"contig_26673",0,0
"contig_26674",0,0
"contig_26675",0,0
"contig_26676",0,0
"contig_26677",0,0
"contig_26678",0,0
"contig_26679",0,0
"contig_2668",0,0
"contig_26680",0,0
"contig_26681",0,0
"contig_26682",0,0
"contig_26683",0,0
"contig_26684",0,0
"contig_26685",0,0
"contig_26686",0,0
"contig_26687",0,0
"contig_26688",0,0
"contig_26689",0,0
"contig_2669",0,0
"contig_26690",0,0
"contig_26691",0,0
"contig_26692",0,0
"contig_26693",0,0
"contig_26694",0,0
"contig_26695",0,0
"contig_26696",0,0
"contig_26697",0,0
"contig_26698",0,0
"contig_26699",0,0
"contig_267",0,0
"contig_2670",19,19
"contig_26700",0,0
"contig_26701",0,0
"contig_26702",0,0
"contig_26703",0,0
"contig_26704",0,0
"contig_26705",0,0
"contig_26706",0,0
"contig_26707",0,0
"contig_26708",0,0
"contig_26709",0,0
"contig_2671",0,0
"contig_26710",30,31
"contig_26711",0,0
"contig_26712",0,0
"contig_26713",0,0
"contig_26714",0,0
"contig_26715",0,0
"contig_26716",0,0
"contig_26717",0,0
"contig_26718",27,27
"contig_26719",0,0
"contig_2672",9,10
"contig_26720",0,0
"contig_26721",0,0
"contig_26722",0,0
"contig_26723",0,0
"contig_26724",0,0
"contig_26725",0,0
"contig_26726",0,0
"contig_26727",0,0
"contig_26728",0,0
"contig_26729",0,0
"contig_2673",0,0
"contig_26730",0,0
"contig_26731",0,0
"contig_26732",0,0
"contig_26733",0,0
"contig_26734",27,27
"contig_26735",0,0
"contig_26736",0,0
"contig_26737",0,0
"contig_26738",0,0
"contig_26739",0,0
"contig_2674",0,0
"contig_26740",0,0
"contig_26741",0,0
"contig_26742",0,0
"contig_26743",0,0
"contig_26744",0,0
"contig_26745",0,0
"contig_26746",0,0
"contig_26747",0,0
"contig_26748",0,0
"contig_26749",0,0
"contig_2675",17,17
"contig_26750",0,0
"contig_26751",0,0
"contig_26752",30,31
"contig_26753",0,0
"contig_26754",0,0
"contig_26755",0,0
"contig_26756",0,0
"contig_26757",0,0
"contig_26758",0,0
"contig_26759",0,0
"contig_2676",0,0
"contig_26760",0,0
"contig_26761",34,0
"contig_26762",0,0
"contig_26763",0,0
"contig_26764",0,0
"contig_26765",0,0
"contig_26766",0,0
"contig_26767",0,0
"contig_26768",0,0
"contig_26769",27,27
"contig_2677",0,0
"contig_26770",0,0
"contig_26771",0,0
"contig_26772",0,0
"contig_26773",0,0
"contig_26774",0,0
"contig_26775",0,0
"contig_26776",0,0
"contig_26777",0,0
"contig_26778",0,0
"contig_26779",0,0
"contig_2678",0,0
"contig_26780",0,0
"contig_26781",0,0
"contig_26782",0,0
"contig_26783",0,0
"contig_26784",0,0
"contig_26785",0,0
"contig_26786",0,0
"contig_26787",0,0
"contig_26788",0,0
"contig_26789",0,0
"contig_2679",0,0
"contig_26790",0,0
"contig_26791",0,0
"contig_26792",0,0
"contig_26793",0,0
"contig_26794",0,0
"contig_26795",0,0
"contig_26796",0,0
"contig_26797",0,0
"contig_26798",0,0
"contig_26799",0,0
"contig_268",0,0
"contig_2680",7,8
"contig_26800",0,0
"contig_26801",0,0
"contig_26802",0,0
"contig_26803",0,0
"contig_26804",0,0
"contig_26805",0,0
"contig_26806",0,0
"contig_26807",0,0
"contig_26808",0,0
"contig_26809",0,0
"contig_2681",0,0
"contig_26810",0,0
"contig_26811",0,0
"contig_26812",0,0
"contig_26813",34,0
"contig_26814",0,0
"contig_26815",0,0
"contig_26816",0,0
"contig_26817",0,0
"contig_26818",0,0
"contig_26819",0,0
"contig_2682",0,0
"contig_26820",8,0
"contig_26821",0,0
"contig_26822",0,0
"contig_26823",0,0
"contig_26824",0,0
"contig_26825",0,0
"contig_26826",0,0
"contig_26827",0,0
"contig_26828",0,0
"contig_26829",0,0
"contig_2683",0,0
"contig_26830",0,0
"contig_26831",0,0
"contig_26832",0,0
"contig_26833",0,0
"contig_26834",0,0
"contig_26835",0,0
"contig_26836",0,0
"contig_26837",0,0
"contig_26838",0,0
"contig_26839",0,0
"contig_2684",0,0
"contig_26840",0,0
"contig_26841",0,0
"contig_26842",0,0
"contig_26843",0,0
"contig_26844",0,0
"contig_26845",0,0
"contig_26846",0,0
"contig_26847",0,0
"contig_26848",0,0
"contig_26849",0,0
"contig_2685",17,17
"contig_26850",0,0
"contig_26851",0,0
"contig_26852",0,0
"contig_26853",0,0
"contig_26854",0,0
"contig_26855",0,0
"contig_26856",0,0
"contig_26857",0,0
"contig_26858",0,0
"contig_26859",0,0
"contig_2686",31,32
"contig_26860",0,0
"contig_26861",28,28
"contig_26862",0,0
"contig_26863",0,0
"contig_26864",0,0
"contig_26865",0,0
"contig_26866",0,0
"contig_26867",0,0
"contig_26868",0,0
"contig_26869",0,0
"contig_2687",0,0
"contig_26870",0,0
"contig_26871",0,0
"contig_26872",34,0
"contig_26873",0,0
"contig_26874",0,0
"contig_26875",0,0
"contig_26876",28,28
"contig_26877",0,0
"contig_26878",0,0
"contig_26879",0,0
"contig_2688",2,2
"contig_26880",0,0
"contig_26881",0,0
"contig_26882",0,0
"contig_26883",0,0
"contig_26884",0,0
"contig_26885",0,0
"contig_26886",0,0
"contig_26887",0,0
"contig_26888",0,0
"contig_26889",0,0
"contig_2689",29,29
"contig_26890",0,0
"contig_26891",0,0
"contig_26892",0,0
"contig_26893",0,0
"contig_26894",0,0
"contig_26895",0,0
"contig_26896",0,0
"contig_26897",0,0
"contig_26898",0,0
"contig_26899",0,0
"contig_269",2,2
"contig_2690",0,0
"contig_26900",0,0
"contig_26901",0,0
"contig_26902",0,0
"contig_26903",0,0
"contig_26904",0,0
"contig_26905",0,0
"contig_26906",0,0
"contig_26907",0,0
"contig_26908",0,0
"contig_26909",0,0
"contig_2691",12,13
"contig_26910",0,0
"contig_26911",0,0
"contig_26912",0,0
"contig_26913",0,0
"contig_26914",0,0
"contig_26915",0,0
"contig_26916",0,0
"contig_26917",0,0
"contig_26918",0,0
"contig_26919",0,0
"contig_2692",0,0
"contig_26920",0,0
"contig_26921",0,0
"contig_26922",0,0
"contig_26923",0,0
"contig_26924",0,0
"contig_26925",0,0
"contig_26926",0,0
"contig_26927",0,0
"contig_26928",0,0
"contig_26929",0,0
"contig_2693",0,0
"contig_26930",0,0
"contig_26931",0,0
"contig_26932",0,0
"contig_26933",0,0
"contig_26934",0,0
"contig_26935",0,0
"contig_26936",0,0
"contig_26937",0,0
"contig_26938",0,0
"contig_26939",0,0
"contig_2694",0,0
"contig_26940",0,0
"contig_26941",0,0
"contig_26942",0,0
"contig_26943",0,0
"contig_26944",0,0
"contig_26945",0,0
"contig_26946",0,0
"contig_26947",0,0
"contig_26948",0,0
"contig_26949",0,0
"contig_2695",0,0
"contig_26950",0,0
"contig_26951",0,0
"contig_26952",0,0
"contig_26953",0,0
"contig_26954",0,0
"contig_26955",0,0
"contig_26956",30,31
"contig_26957",0,0
"contig_26958",30,31
"contig_26959",0,0
"contig_2696",0,0
"contig_26960",0,0
"contig_26961",0,0
"contig_26962",0,0
"contig_26963",0,0
"contig_26964",0,0
"contig_26965",0,0
"contig_26966",0,0
"contig_26967",0,0
"contig_26968",0,0
"contig_26969",0,0
"contig_2697",0,22
"contig_26970",0,0
"contig_26971",34,0
"contig_26972",0,0
"contig_26973",0,0
"contig_26974",0,0
"contig_26975",0,0
"contig_26976",0,0
"contig_26977",0,0
"contig_26978",0,0
"contig_26979",0,0
"contig_2698",0,0
"contig_26980",0,0
"contig_26981",34,0
"contig_26982",0,0
"contig_26983",0,0
"contig_26984",0,0
"contig_26985",0,0
"contig_26986",0,0
"contig_26987",0,0
"contig_26988",0,0
"contig_26989",0,0
"contig_2699",0,0
"contig_26990",27,27
"contig_26991",0,0
"contig_26992",0,0
"contig_26993",0,0
"contig_26994",0,0
"contig_26995",0,0
"contig_26996",0,0
"contig_26997",0,0
"contig_26998",0,0
"contig_26999",0,0
"contig_27",0,0
"contig_270",0,0
"contig_2700",0,0
"contig_27000",0,0
"contig_27001",0,0
"contig_27002",0,0
"contig_27003",0,0
"contig_27004",0,0
"contig_27005",0,0
"contig_27006",30,31
"contig_27007",0,0
"contig_27008",0,0
"contig_27009",0,0
"contig_2701",0,0
"contig_27010",0,0
"contig_27011",0,0
"contig_27012",0,0
"contig_27013",0,0
"contig_27014",0,0
"contig_27015",0,0
"contig_27016",0,0
"contig_27017",0,0
"contig_27018",0,0
"contig_27019",0,0
"contig_2702",7,8
"contig_27020",0,0
"contig_27021",0,0
"contig_27022",0,0
"contig_27023",30,31
"contig_27024",34,0
"contig_27025",28,28
"contig_27026",0,0
"contig_27027",0,0
"contig_27028",0,0
"contig_27029",8,0
"contig_2703",16,16
"contig_27030",0,0
"contig_27031",0,0
"contig_27032",0,0
"contig_27033",0,0
"contig_27034",0,0
"contig_27035",0,0
"contig_27036",0,0
"contig_27037",0,0
"contig_27038",0,0
"contig_27039",34,0
"contig_2704",0,0
"contig_27040",0,0
"contig_27041",0,0
"contig_27042",0,0
"contig_27043",0,0
"contig_27044",0,0
"contig_27045",0,0
"contig_27046",0,0
"contig_27047",0,0
"contig_27048",0,0
"contig_27049",0,0
"contig_2705",17,17
"contig_27050",0,0
"contig_27051",0,0
"contig_27052",0,0
"contig_27053",0,0
"contig_27054",0,0
"contig_27055",0,0
"contig_27056",0,0
"contig_27057",30,31
"contig_27058",0,0
"contig_27059",0,0
"contig_2706",9,10
"contig_27060",0,0
"contig_27061",0,0
"contig_27062",0,0
"contig_27063",0,0
"contig_27064",0,0
"contig_27065",0,0
"contig_27066",0,0
"contig_27067",0,0
"contig_27068",0,0
"contig_27069",0,0
"contig_2707",0,0
"contig_27070",0,0
"contig_27071",0,0
"contig_27072",0,0
"contig_27073",27,27
"contig_27074",0,0
"contig_27075",0,0
"contig_27076",0,0
"contig_27077",0,0
"contig_27078",0,0
"contig_27079",0,0
"contig_2708",18,16
"contig_27080",0,0
"contig_27081",0,0
"contig_27082",0,0
"contig_27083",8,0
"contig_27084",0,0
"contig_27085",0,0
"contig_27086",0,0
"contig_27087",0,0
"contig_27088",0,0
"contig_27089",0,0
"contig_2709",0,0
"contig_27090",30,31
"contig_27091",0,0
"contig_27092",0,0
"contig_27093",0,0
"contig_27094",0,0
"contig_27095",0,0
"contig_27096",27,27
"contig_27097",0,0
"contig_27098",0,0
"contig_27099",0,0
"contig_271",2,2
"contig_2710",0,0
"contig_27100",0,0
"contig_27101",0,0
"contig_27102",0,0
"contig_27103",0,0
"contig_27104",0,0
"contig_27105",30,31
"contig_27106",0,0
"contig_27107",0,0
"contig_27108",0,0
"contig_27109",28,28
"contig_2711",0,0
"contig_27110",0,0
"contig_27111",0,0
"contig_27112",0,0
"contig_27113",0,0
"contig_27114",0,0
"contig_27115",0,0
"contig_27116",0,0
"contig_27117",0,0
"contig_27118",0,0
"contig_27119",0,0
"contig_2712",0,0
"contig_27120",0,0
"contig_27121",0,0
"contig_27122",0,0
"contig_27123",0,0
"contig_27124",0,0
"contig_27125",0,0
"contig_27126",0,0
"contig_27127",0,0
"contig_27128",0,0
"contig_27129",0,0
"contig_2713",20,20
"contig_27130",0,0
"contig_27131",0,0
"contig_27132",0,0
"contig_27133",0,0
"contig_27134",0,0
"contig_27135",0,0
"contig_27136",0,0
"contig_27137",0,0
"contig_27138",0,0
"contig_27139",0,0
"contig_2714",0,0
"contig_27140",0,0
"contig_27141",0,0
"contig_27142",0,0
"contig_27143",0,0
"contig_27144",30,31
"contig_27145",0,0
"contig_27146",0,0
"contig_27147",0,0
"contig_27148",0,0
"contig_27149",0,0
"contig_2715",20,20
"contig_27150",0,0
"contig_27151",0,0
"contig_27152",0,0
"contig_27153",0,0
"contig_27154",0,0
"contig_27155",0,0
"contig_27156",0,0
"contig_27157",0,0
"contig_27158",0,0
"contig_27159",0,0
"contig_2716",17,17
"contig_27160",0,0
"contig_27161",0,0
